sid,name,year,month,max_wind_kt,max_wind_kmh,lat_min,lat_max,lat_mean,lon_min,lon_max,lon_mean,start_time,end_time,decade,era,category,duration_hours,reached_mindanao
2009246N18130,DUJUAN,2009,9,50.0,92.60000000000001,17.3,22.5,18.730434782608697,128.1,134.8,130.47826086956522,2009-09-02 18:00:00,2009-09-05 12:00:00,2000s,Pre-2010,TS,66.0,False
2009251N16118,MUJIGAE,2009,9,35.0,64.82000000000001,16.2,19.0,17.4,115.0,119.0,117.78,2009-09-08 06:00:00,2009-09-10 00:00:00,2000s,Pre-2010,TS,42.0,False
2009254N14130,KOPPU,2009,9,55.0,101.86,13.9,20.4,17.968,115.1,129.6,121.928,2009-09-11 06:00:00,2009-09-14 06:00:00,2000s,Pre-2010,TS,72.0,False
2009268N14128,KETSANA,2009,9,53.0,98.156,14.3,15.5,15.11578947368421,115.5,128.4,121.92105263157895,2009-09-25 00:00:00,2009-09-27 06:00:00,2000s,Pre-2010,TS,54.0,False
2009270N10148,PARMA,2009,9,130.0,240.76000000000002,10.2,20.2,17.10952380952381,115.6,134.7,122.3654761904762,2009-09-30 09:00:00,2009-10-10 18:00:00,2000s,Pre-2010,Cat 4,249.0,False
2009272N07164,MELOR,2009,10,138.0,255.57600000000002,19.2,24.5,21.65,130.8,134.8,132.5,2009-10-05 06:00:00,2009-10-06 09:00:00,2000s,Pre-2010,Cat 5,27.0,False
2009287N10154,LUPIT,2009,10,138.0,255.57600000000002,14.2,25.0,19.235211267605635,123.5,134.4,128.73661971830984,2009-10-16 12:00:00,2009-10-25 06:00:00,2000s,Pre-2010,Cat 5,210.0,False
2009299N12153,MIRINAE,2009,10,90.0,166.68,13.9,16.3,14.989285714285714,115.4,134.6,124.47142857142856,2009-10-28 15:00:00,2009-11-01 00:00:00,2000s,Pre-2010,Cat 2,81.0,False
2009305N14134,UNNAMED,2009,10,25.0,46.300000000000004,14.1,17.5,16.238095238095237,123.6,134.0,127.51904761904763,2009-10-31 12:00:00,2009-11-03 00:00:00,2000s,Pre-2010,TD,60.0,False
2009324N06129,UNNAMED,2009,11,30.0,55.56,6.2,9.8,8.251282051282052,126.4,129.1,127.91538461538461,2009-11-20 06:00:00,2009-11-25 00:00:00,2000s,Pre-2010,TD,114.0,True
2009325N06148,NIDA,2009,12,45.0,83.34,21.2,22.4,21.725,134.2,135.0,134.55,2009-12-02 12:00:00,2009-12-03 09:00:00,2000s,Pre-2010,TS,21.0,False
2010078N03153,OMAIS,2010,3,50.0,92.60000000000001,12.0,18.7,15.786363636363637,131.7,135.0,132.5,2010-03-24 03:00:00,2010-03-26 18:00:00,2010s,Post-2010,TS,63.0,False
2010191N12138,CONSON,2010,7,73.0,135.196,12.8,16.3,14.545454545454545,115.1,134.7,125.04848484848486,2010-07-11 00:00:00,2010-07-15 00:00:00,2010s,Post-2010,Cat 1,96.0,False
2010198N15123,CHANTHU,2010,7,40.0,74.08,14.9,17.8,15.64074074074074,115.1,123.3,119.51111111111112,2010-07-17 00:00:00,2010-07-20 06:00:00,2010s,Post-2010,TS,78.0,False
2010218N20127,DIANMU,2010,8,45.0,83.34,19.7,24.9,21.537499999999998,124.3,126.6,124.91666666666667,2010-08-06 00:00:00,2010-08-08 21:00:00,2010s,Post-2010,TS,69.0,False
2010233N17119,MINDULLE,2010,8,25.0,46.300000000000004,16.1,17.1,16.345454545454547,115.1,118.6,117.04545454545455,2010-08-20 18:00:00,2010-08-22 00:00:00,2010s,Post-2010,TD,30.0,False
2010239N15118,LIONROCK,2010,8,58.0,107.41600000000001,14.5,24.2,20.074545454545454,115.1,119.5,117.51272727272728,2010-08-26 18:00:00,2010-09-02 12:00:00,2010s,Post-2010,TS,162.0,False
2010240N15142,KOMPASU,2010,8,85.0,157.42000000000002,21.4,24.8,23.03846153846154,129.8,134.8,132.21538461538464,2010-08-29 09:00:00,2010-08-30 21:00:00,2010s,Post-2010,Cat 2,36.0,False
2010241N25125,NAMTHEUN,2010,8,33.0,61.116,24.8,25.0,24.900000000000002,119.1,124.5,121.03333333333335,2010-08-29 00:00:00,2010-08-31 18:00:00,2010s,Post-2010,TD,66.0,False
2010243N12146,MALOU,2010,9,35.0,64.82000000000001,21.9,24.8,23.525000000000002,127.8,134.5,130.45000000000002,2010-09-02 18:00:00,2010-09-04 03:00:00,2010s,Post-2010,TS,33.0,False
2010249N24125,MERANTI,2010,9,65.0,120.38000000000001,20.7,24.9,22.173333333333336,118.7,124.8,121.24,2010-09-06 06:00:00,2010-09-09 21:00:00,2010s,Post-2010,Cat 1,87.0,False
2010256N17137,FANAPI,2010,9,95.0,175.94,17.0,24.0,21.740000000000002,115.5,134.6,126.07090909090908,2010-09-13 15:00:00,2010-09-20 09:00:00,2010s,Post-2010,Cat 2,162.0,False
2010285N13145,MEGI,2010,10,158.0,292.61600000000004,16.2,24.9,19.13030303030303,117.2,134.9,121.45,2010-10-15 15:00:00,2010-10-23 18:00:00,2010s,Post-2010,Cat 5,195.0,False
2010293N16147,CHABA,2010,10,113.0,209.276,15.2,24.8,18.82857142857143,127.8,134.8,130.30714285714285,2010-10-23 03:00:00,2010-10-28 06:00:00,2010s,Post-2010,Cat 4,123.0,False
2011093N10131,UNNAMED,2011,4,20.0,37.04,9.4,11.9,10.292857142857143,130.5,134.8,132.21428571428572,2011-04-02 12:00:00,2011-04-04 03:00:00,2010s,Post-2010,TD,39.0,True
2011126N11129,AERE,2011,5,50.0,92.60000000000001,10.5,24.3,15.723809523809523,122.1,129.0,124.80238095238094,2011-05-05 18:00:00,2011-05-10 21:00:00,2010s,Post-2010,TS,123.0,False
2011140N08142,SONGDA,2011,5,140.0,259.28000000000003,10.5,24.8,15.026666666666667,123.1,135.0,127.80666666666667,2011-05-22 18:00:00,2011-05-28 06:00:00,2010s,Post-2010,Cat 5,132.0,False
2011151N19116,UNNAMED,2011,5,25.0,46.300000000000004,19.0,22.8,20.82,115.9,119.8,117.31333333333333,2011-05-31 00:00:00,2011-06-01 18:00:00,2010s,Post-2010,TD,42.0,False
2011159N13122,SARIKA,2011,6,40.0,74.08,13.4,25.0,17.925925925925927,116.9,121.5,118.60740740740741,2011-06-08 00:00:00,2011-06-11 06:00:00,2010s,Post-2010,TS,78.0,False
2011167N08129,HAIMA,2011,6,35.0,64.82000000000001,7.9,20.1,15.453488372093023,115.0,129.5,123.37674418604651,2011-06-16 06:00:00,2011-06-21 12:00:00,2010s,Post-2010,TS,126.0,True
2011172N11133,MEARI,2011,6,60.0,111.12,11.2,24.8,16.028125,124.3,133.4,128.4125,2011-06-20 18:00:00,2011-06-24 15:00:00,2010s,Post-2010,TS,93.0,False
2011192N18158,MA-ON,2011,7,85.0,157.42000000000002,24.5,24.9,24.7,134.2,134.6,134.39999999999998,2011-07-17 06:00:00,2011-07-17 09:00:00,2010s,Post-2010,Cat 2,3.0,False
2011195N15134,TOKAGE,2011,7,35.0,64.82000000000001,14.0,15.3,14.394444444444446,132.4,134.8,133.17222222222222,2011-07-13 12:00:00,2011-07-15 15:00:00,2010s,Post-2010,TS,51.0,False
2011205N12130,NOCK-TEN,2011,7,60.0,111.12,12.3,18.1,14.745714285714286,115.5,129.5,123.76,2011-07-24 00:00:00,2011-07-28 06:00:00,2010s,Post-2010,TS,102.0,False
2011208N09145,MUIFA,2011,7,138.0,255.57600000000002,11.7,25.0,19.334999999999997,128.2,134.8,132.83,2011-07-28 09:00:00,2011-08-04 18:00:00,2010s,Post-2010,Cat 5,177.0,False
2011233N12129,NANMADOL,2011,8,140.0,259.28000000000003,11.9,24.7,18.64096385542169,116.9,128.8,123.49397590361446,2011-08-21 06:00:00,2011-08-31 12:00:00,2010s,Post-2010,Cat 5,246.0,False
2011249N18133,KULAP,2011,9,38.0,70.376,18.1,24.7,20.288888888888888,133.0,134.8,134.07777777777778,2011-09-05 18:00:00,2011-09-08 00:00:00,2010s,Post-2010,TS,54.0,False
2011253N20145,ROKE,2011,9,65.0,120.38000000000001,24.8,25.0,24.883333333333336,129.9,130.9,130.36666666666667,2011-09-17 06:00:00,2011-09-17 21:00:00,2010s,Post-2010,Cat 1,15.0,False
2011266N13139,NESAT,2011,9,103.0,190.756,14.5,17.8,15.848484848484848,115.3,134.3,124.4090909090909,2011-09-24 09:00:00,2011-09-28 09:00:00,2010s,Post-2010,Cat 3,96.0,False
2011270N18139,NALGAE,2011,9,123.0,227.79600000000002,16.4,18.3,17.278125,115.2,134.7,124.296875,2011-09-28 21:00:00,2011-10-02 18:00:00,2010s,Post-2010,Cat 4,93.0,False
2011282N08136,BANYAN,2011,10,35.0,64.82000000000001,7.4,20.0,12.404166666666667,117.1,135.0,123.53541666666666,2011-10-09 09:00:00,2011-10-15 06:00:00,2010s,Post-2010,TS,141.0,True
2011311N13111,UNNAMED,2011,11,15.0,27.78,16.5,16.7,16.599999999999998,115.0,115.7,115.36666666666667,2011-11-09 18:00:00,2011-11-10 00:00:00,2010s,Post-2010,TD,6.0,False
2011344N12117,UNNAMED,2011,12,20.0,37.04,9.1,12.0,10.376470588235295,115.2,117.0,115.83529411764707,2011-12-09 18:00:00,2011-12-11 18:00:00,2010s,Post-2010,TD,48.0,True
2011346N03156,WASHI,2011,12,50.0,92.60000000000001,7.3,10.3,8.675,115.2,134.3,124.46071428571429,2011-12-15 00:00:00,2011-12-18 09:00:00,2010s,Post-2010,TS,81.0,True
2012046N08130,UNNAMED,2012,2,31.0,57.412000000000006,7.9,11.0,9.714285714285714,115.6,130.2,122.95714285714286,2012-02-14 18:00:00,2012-02-17 06:00:00,2010s,Post-2010,TD,60.0,True
2012086N10116,PAKHAR,2012,3,19.0,35.188,9.6,9.7,9.62,115.0,115.6,115.3,2012-03-26 00:00:00,2012-03-26 12:00:00,2010s,Post-2010,TD,12.0,True
2012152N12130,MAWAR,2012,5,105.0,194.46,12.2,24.5,17.576923076923077,124.2,129.5,126.05897435897437,2012-05-31 00:00:00,2012-06-04 18:00:00,2010s,Post-2010,Cat 3,114.0,False
2012162N06150,GUCHOL,2012,6,130.0,240.76000000000002,10.3,24.6,15.154285714285713,127.0,134.5,129.71428571428572,2012-06-14 03:00:00,2012-06-18 09:00:00,2010s,Post-2010,Cat 4,102.0,False
2012168N19112,TALIM,2012,6,50.0,92.60000000000001,19.9,24.9,22.284615384615385,115.2,120.7,117.61538461538461,2012-06-19 03:00:00,2012-06-20 15:00:00,2010s,Post-2010,TS,36.0,False
2012177N11135,DOKSURI,2012,6,40.0,74.08,11.3,21.1,16.485714285714284,115.6,134.8,126.61428571428571,2012-06-25 03:00:00,2012-06-29 09:00:00,2010s,Post-2010,TS,102.0,False
2012196N19144,KHANUN,2012,7,35.0,64.82000000000001,24.8,24.8,24.8,134.6,134.6,134.6,2012-07-16 12:00:00,2012-07-16 12:00:00,2010s,Post-2010,TS,0.0,False
2012201N15129,VICENTE,2012,7,58.0,107.41600000000001,14.9,20.1,17.79736842105263,115.0,128.6,120.81842105263159,2012-07-18 12:00:00,2012-07-23 03:00:00,2010s,Post-2010,TS,111.0,False
2012209N11131,SAOLA,2012,7,80.0,148.16,10.6,24.9,18.90727272727273,122.0,131.0,125.11636363636363,2012-07-26 18:00:00,2012-08-02 06:00:00,2010s,Post-2010,Cat 1,156.0,False
2012215N23146,HAIKUI,2012,8,35.0,64.82000000000001,24.9,24.9,24.9,134.3,134.3,134.3,2012-08-04 00:00:00,2012-08-04 00:00:00,2010s,Post-2010,TS,0.0,False
2012225N16133,KAI-TAK,2012,8,65.0,120.38000000000001,16.2,19.5,17.4925,115.0,133.3,125.15,2012-08-11 12:00:00,2012-08-16 09:00:00,2010s,Post-2010,Cat 1,117.0,False
2012230N21126,TEMBIN,2012,8,118.0,218.536,17.6,24.7,20.86777777777778,116.7,126.0,122.37222222222222,2012-08-17 06:00:00,2012-08-28 09:00:00,2010s,Post-2010,Cat 4,267.0,False
2012232N13141,BOLAVEN,2012,8,125.0,231.5,20.1,25.0,22.538095238095238,129.8,134.8,132.5047619047619,2012-08-23 09:00:00,2012-08-25 21:00:00,2010s,Post-2010,Cat 4,60.0,False
2012254N09135,SANBA,2012,9,155.0,287.06,8.6,25.0,15.230434782608697,128.3,134.8,131.23478260869567,2012-09-10 00:00:00,2012-09-15 15:00:00,2010s,Post-2010,Cat 5,135.0,True
2012263N15141,JELAWAT,2012,9,140.0,259.28000000000003,11.7,24.6,15.811428571428571,123.9,134.7,128.0442857142857,2012-09-20 00:00:00,2012-09-28 15:00:00,2010s,Post-2010,Cat 5,207.0,False
2012273N13112,GAEMI,2012,10,55.0,101.86,14.5,17.1,15.436363636363636,115.0,118.3,116.83030303030303,2012-10-01 09:00:00,2012-10-05 09:00:00,2010s,Post-2010,TS,96.0,False
2012279N15145,PRAPIROON,2012,10,105.0,194.46,17.7,25.0,20.616,128.4,135.0,130.36933333333334,2012-10-08 06:00:00,2012-10-17 12:00:00,2010s,Post-2010,Cat 3,222.0,False
2012296N06135,SON-TINH,2012,10,53.0,98.156,6.4,14.7,10.331578947368422,115.2,135.0,126.07105263157894,2012-10-21 12:00:00,2012-10-26 03:00:00,2010s,Post-2010,TS,111.0,True
2012317N07118,UNNAMED,2012,11,25.0,46.300000000000004,6.5,7.6,7.042857142857143,115.4,118.1,116.74285714285715,2012-11-12 00:00:00,2012-11-12 18:00:00,2010s,Post-2010,TD,18.0,True
2012331N03157,BOPHA,2012,12,145.0,268.54,6.5,18.2,12.059999999999999,115.7,134.6,121.12,2012-12-02 12:00:00,2012-12-09 06:00:00,2010s,Post-2010,Cat 5,162.0,True
2012359N08134,WUKONG,2012,12,40.0,74.08,8.3,11.1,10.15,115.3,133.8,125.27333333333333,2012-12-23 18:00:00,2012-12-27 09:00:00,2010s,Post-2010,TS,87.0,True
2013001N04141,SONAMU,2013,1,40.0,74.08,5.6,8.8,7.880952380952381,115.3,134.6,124.1047619047619,2013-01-01 18:00:00,2013-01-04 06:00:00,2010s,Post-2010,TS,60.0,True
2013049N05131,SHANSHAN,2013,2,25.0,46.300000000000004,5.0,7.8,6.643478260869566,115.7,131.0,123.47391304347826,2013-02-18 06:00:00,2013-02-21 00:00:00,2010s,Post-2010,TD,66.0,True
2013158N13129,YAGI,2013,6,48.0,88.896,12.9,24.5,18.48709677419355,128.5,135.0,130.9516129032258,2013-06-06 18:00:00,2013-06-10 12:00:00,2010s,Post-2010,TS,90.0,False
2013167N12128,LEEPI,2013,6,40.0,74.08,11.9,24.6,17.039285714285715,125.1,128.1,126.46785714285714,2013-06-16 06:00:00,2013-06-19 15:00:00,2010s,Post-2010,TS,81.0,False
2013171N15117,BEBINCA,2013,6,35.0,64.82000000000001,14.9,18.7,16.815384615384616,115.4,117.7,116.93846153846154,2013-06-19 18:00:00,2013-06-21 06:00:00,2010s,Post-2010,TS,36.0,False
2013178N09133,RUMBIA,2013,6,45.0,83.34,8.9,17.6,12.016129032258064,115.5,132.5,125.2290322580645,2013-06-27 00:00:00,2013-06-30 18:00:00,2010s,Post-2010,TS,90.0,True
2013187N20156,SOULIK,2013,7,125.0,231.5,21.5,24.9,22.925,121.0,134.8,127.62916666666666,2013-07-10 06:00:00,2013-07-13 00:00:00,2010s,Post-2010,Cat 4,66.0,False
2013196N14128,CIMARON,2013,7,40.0,74.08,14.1,24.8,18.078787878787878,117.7,127.9,122.35151515151514,2013-07-14 18:00:00,2013-07-18 18:00:00,2010s,Post-2010,TS,96.0,False
2013210N13122,JEBI,2013,7,35.0,64.82000000000001,12.7,15.1,14.022727272727273,115.2,121.7,118.61818181818181,2013-07-28 18:00:00,2013-07-31 09:00:00,2010s,Post-2010,TS,63.0,False
2013217N11118,MANGKHUT,2013,8,20.0,37.04,10.9,12.0,11.379999999999999,115.5,118.1,116.84,2013-08-05 00:00:00,2013-08-05 12:00:00,2010s,Post-2010,TD,12.0,False
2013220N12137,UTOR,2013,8,125.0,231.5,13.5,18.3,15.28125,115.2,134.4,125.253125,2013-08-09 03:00:00,2013-08-13 00:00:00,2010s,Post-2010,Cat 4,93.0,False
2013228N23124,TRAMI,2013,8,60.0,111.12,19.6,24.8,21.3625,123.1,128.6,126.47999999999999,2013-08-16 00:00:00,2013-08-20 21:00:00,2010s,Post-2010,TS,117.0,False
2013237N11129,KONG-REY,2013,8,55.0,101.86,11.4,24.4,18.13125,122.5,129.0,124.7875,2013-08-25 00:00:00,2013-08-28 21:00:00,2010s,Post-2010,TS,93.0,False
2013243N26122,TORAJI,2013,8,20.0,37.04,24.7,25.0,24.8,121.9,122.6,122.25999999999999,2013-08-31 06:00:00,2013-08-31 18:00:00,2010s,Post-2010,TD,12.0,False
2013259N17132,USAGI,2013,9,135.0,250.02,17.0,22.8,18.841509433962266,115.4,132.4,126.33962264150944,2013-09-16 00:00:00,2013-09-22 12:00:00,2010s,Post-2010,Cat 4,156.0,False
2013269N15118,WUTIP,2013,9,38.0,70.376,14.6,16.9,15.58,115.3,118.4,117.34666666666666,2013-09-25 18:00:00,2013-09-27 12:00:00,2010s,Post-2010,TS,42.0,False
2013272N10135,FITOW,2013,9,88.0,162.976,10.3,25.0,18.105882352941176,125.9,135.0,130.63921568627453,2013-09-29 06:00:00,2013-10-05 12:00:00,2010s,Post-2010,Cat 2,150.0,False
2013274N18152,DANAS,2013,10,108.0,200.01600000000002,22.0,24.6,23.150000000000002,131.0,135.0,133.01666666666668,2013-10-06 06:00:00,2013-10-06 21:00:00,2010s,Post-2010,Cat 3,15.0,False
2013282N14132,NARI,2013,10,98.0,181.496,14.0,15.5,15.019444444444446,115.2,131.6,124.58611111111112,2013-10-08 12:00:00,2013-10-12 21:00:00,2010s,Post-2010,Cat 3,105.0,False
2013282N14149,WIPHA,2013,10,105.0,194.46,23.0,24.9,23.95,134.1,134.9,134.475,2013-10-14 06:00:00,2013-10-14 15:00:00,2010s,Post-2010,Cat 3,9.0,False
2013289N14149,FRANCISCO,2013,10,90.0,166.68,22.0,25.0,23.688235294117646,129.8,134.9,131.9294117647059,2013-10-21 21:00:00,2013-10-23 21:00:00,2010s,Post-2010,Cat 2,48.0,False
2013301N13142,KROSA,2013,10,103.0,190.756,15.4,20.1,17.854054054054053,115.1,134.4,123.58378378378379,2013-10-29 00:00:00,2013-11-02 12:00:00,2010s,Post-2010,Cat 3,108.0,False
2013305N07141,UNNAMED,2013,11,35.0,64.82000000000001,7.4,11.1,9.458333333333334,115.1,134.7,125.65833333333335,2013-11-02 15:00:00,2013-11-05 12:00:00,2010s,Post-2010,TS,69.0,True
2013306N07162,HAIYAN,2013,11,170.0,314.84000000000003,8.2,12.9,10.73,115.6,134.4,125.175,2013-11-06 18:00:00,2013-11-09 03:00:00,2010s,Post-2010,Cat 5,57.0,True
2013316N06130,PODUL,2013,11,25.0,46.300000000000004,6.0,11.7,9.225,115.5,129.8,122.475,2013-11-11 12:00:00,2013-11-13 21:00:00,2010s,Post-2010,TD,57.0,True
2014015N10129,LINGLING,2014,1,35.0,64.82000000000001,6.3,9.8,8.869767441860464,127.4,129.2,128.30465116279072,2014-01-15 00:00:00,2014-01-20 06:00:00,2010s,Post-2010,TS,126.0,True
2014029N10143,KAJIKI,2014,1,35.0,64.82000000000001,8.8,11.3,10.276470588235293,118.1,134.4,126.23529411764706,2014-01-30 12:00:00,2014-02-01 12:00:00,2010s,Post-2010,TS,48.0,True
2014080N08128,UNNAMED,2014,3,25.0,46.300000000000004,8.4,9.8,9.277777777777779,118.8,128.3,124.66666666666667,2014-03-21 00:00:00,2014-03-24 06:00:00,2010s,Post-2010,TD,78.0,True
2014093N02148,PEIPAH,2014,4,34.0,62.968,6.5,8.6,7.607692307692308,130.2,134.8,131.36923076923077,2014-04-06 15:00:00,2014-04-09 18:00:00,2010s,Post-2010,TS,75.0,True
2014160N21120,MITAG,2014,6,40.0,74.08,20.8,24.8,22.095,120.0,129.0,123.22999999999999,2014-06-09 00:00:00,2014-06-11 09:00:00,2010s,Post-2010,TS,57.0,False
2014164N19116,HAGIBIS,2014,6,50.0,92.60000000000001,18.8,24.9,21.534615384615385,116.0,117.1,116.75384615384615,2014-06-13 00:00:00,2014-06-16 03:00:00,2010s,Post-2010,TS,75.0,False
2014184N08147,NEOGURI,2014,7,138.0,255.57600000000002,17.4,25.0,20.50526315789474,126.1,134.5,129.2473684210526,2014-07-05 18:00:00,2014-07-08 00:00:00,2010s,Post-2010,Cat 5,54.0,False
2014190N08154,RAMMASUN,2014,7,110.0,203.72,12.7,16.8,14.038709677419355,115.0,134.3,123.88387096774194,2014-07-13 12:00:00,2014-07-17 06:00:00,2010s,Post-2010,Cat 3,90.0,False
2014197N10137,MATMO,2014,7,85.0,157.42000000000002,10.5,24.7,15.744186046511627,119.8,135.0,127.87441860465117,2014-07-17 21:00:00,2014-07-23 03:00:00,2010s,Post-2010,Cat 2,126.0,False
2014209N12152,HALONG,2014,8,140.0,259.28000000000003,15.0,25.0,19.158333333333335,129.7,134.8,131.2111111111111,2014-08-02 15:00:00,2014-08-07 00:00:00,2010s,Post-2010,Cat 5,105.0,False
2014209N16134,NAKRI,2014,7,40.0,74.08,15.7,24.8,19.583333333333332,126.9,134.2,130.88666666666666,2014-07-27 12:00:00,2014-07-31 03:00:00,2010s,Post-2010,TS,87.0,False
2014231N21117,UNNAMED,2014,8,29.0,53.708000000000006,20.9,24.6,22.683333333333334,116.9,117.8,117.3,2014-08-18 12:00:00,2014-08-19 03:00:00,2010s,Post-2010,TD,15.0,False
2014248N19129,FENGSHEN,2014,9,25.0,46.300000000000004,18.6,24.7,21.84,126.8,128.5,127.32000000000001,2014-09-05 06:00:00,2014-09-06 09:00:00,2010s,Post-2010,TD,27.0,False
2014249N14118,UNNAMED,2014,9,20.0,37.04,14.0,17.5,15.73,115.0,118.4,116.97,2014-09-05 12:00:00,2014-09-06 15:00:00,2010s,Post-2010,TD,27.0,False
2014254N10142,KALMAEGI,2014,9,75.0,138.9,13.7,18.7,15.648387096774194,115.2,135.0,125.90967741935484,2014-09-11 15:00:00,2014-09-15 09:00:00,2010s,Post-2010,Cat 1,90.0,False
2014260N13135,FUNG-WONG,2014,9,50.0,92.60000000000001,12.4,24.2,17.67027027027027,119.6,135.0,124.07837837837837,2014-09-17 00:00:00,2014-09-21 12:00:00,2010s,Post-2010,TS,108.0,False
2014271N10160,PHANFONE,2014,10,110.0,203.72,22.7,24.8,23.78333333333333,133.4,135.0,134.15,2014-10-03 03:00:00,2014-10-03 18:00:00,2010s,Post-2010,Cat 3,15.0,False
2014275N06166,VONGFONG,2014,10,155.0,287.06,17.3,24.8,20.251612903225805,128.7,134.7,130.5225806451613,2014-10-07 09:00:00,2014-10-11 03:00:00,2010s,Post-2010,Cat 5,90.0,False
2014303N13141,NURI,2014,10,155.0,287.06,12.9,21.3,16.592857142857145,132.4,135.0,133.375,2014-10-31 15:00:00,2014-11-04 00:00:00,2010s,Post-2010,Cat 5,81.0,False
2014329N08131,SINLAKU,2014,11,43.0,79.63600000000001,8.4,11.7,9.642307692307693,115.1,131.4,123.64230769230768,2014-11-25 06:00:00,2014-11-28 09:00:00,2010s,Post-2010,TS,75.0,True
2014334N02156,HAGUPIT,2014,12,155.0,287.06,9.5,13.8,12.455555555555556,115.2,134.5,124.44074074074075,2014-12-03 21:00:00,2014-12-10 12:00:00,2010s,Post-2010,Cat 5,159.0,True
2014362N07130,JANGMI,2014,12,43.0,79.63600000000001,6.4,10.0,8.378048780487806,117.5,130.1,123.59756097560975,2014-12-27 12:00:00,2015-01-01 12:00:00,2010s,Post-2010,TS,120.0,True
2015012N09146,MEKKHALA,2015,1,68.0,125.936,11.1,17.3,13.872340425531915,122.6,134.5,126.38936170212766,2015-01-15 00:00:00,2015-01-20 18:00:00,2010s,Post-2010,Cat 1,138.0,False
2015069N04173,BAVI,2015,3,33.0,61.116,13.9,16.1,15.241176470588236,121.7,135.0,128.35294117647058,2015-03-17 09:00:00,2015-03-21 12:00:00,2010s,Post-2010,TD,99.0,False
2015085N06162,MAYSAK,2015,4,118.0,218.536,12.0,20.6,16.18139534883721,116.8,134.7,125.0139534883721,2015-04-01 18:00:00,2015-04-07 00:00:00,2010s,Post-2010,Cat 4,126.0,False
2015122N07144,NOUL,2015,5,140.0,259.28000000000003,10.3,24.3,15.643589743589745,122.0,134.8,126.57692307692308,2015-05-06 21:00:00,2015-05-11 15:00:00,2010s,Post-2010,Cat 5,114.0,False
2015180N09160,CHAN-HOM,2015,7,90.0,166.68,18.8,24.6,21.476470588235294,127.1,134.9,131.08823529411765,2015-07-07 15:00:00,2015-07-09 15:00:00,2010s,Post-2010,Cat 2,48.0,False
2015183N13130,LINFA,2015,7,73.0,135.196,13.3,23.0,18.282258064516128,115.0,129.9,121.86290322580645,2015-07-01 18:00:00,2015-07-09 09:00:00,2010s,Post-2010,Cat 1,183.0,False
2015188N08194,HALOLA,2015,7,80.0,148.16,24.6,25.0,24.759999999999998,131.1,134.7,132.85,2015-07-23 09:00:00,2015-07-24 12:00:00,2010s,Post-2010,Cat 1,27.0,False
2015203N16126,UNNAMED,2015,7,35.0,64.82000000000001,16.2,21.8,17.822580645161292,123.2,127.2,124.50967741935484,2015-07-22 00:00:00,2015-07-25 18:00:00,2010s,Post-2010,TS,90.0,False
2015211N13162,SOUDELOR,2015,8,110.0,203.72,19.5,24.8,21.813793103448276,119.4,134.9,126.94827586206897,2015-08-05 00:00:00,2015-08-08 12:00:00,2010s,Post-2010,Cat 3,84.0,False
2015226N12151,GONI,2015,8,118.0,218.536,18.6,24.8,20.215555555555557,122.4,134.6,125.30666666666667,2015-08-18 06:00:00,2015-08-23 15:00:00,2010s,Post-2010,Cat 4,129.0,False
2015263N14148,DUJUAN,2015,9,125.0,231.5,18.1,25.0,21.117391304347827,119.1,134.7,128.59565217391304,2015-09-23 09:00:00,2015-09-29 00:00:00,2010s,Post-2010,Cat 4,135.0,False
2015273N12130,MUJIGAE,2015,9,55.0,101.86,11.9,18.5,15.027999999999999,115.4,130.3,122.78399999999999,2015-09-30 00:00:00,2015-10-03 00:00:00,2010s,Post-2010,TS,72.0,False
2015285N14151,KOPPU,2015,10,125.0,231.5,15.5,19.6,16.808771929824562,120.1,134.9,124.4701754385965,2015-10-14 06:00:00,2015-10-21 06:00:00,2010s,Post-2010,Cat 4,168.0,False
2015321N04164,IN-FA,2015,11,93.0,172.23600000000002,14.4,19.7,17.38181818181818,131.4,135.0,132.79999999999998,2015-11-22 09:00:00,2015-11-25 00:00:00,2010s,Post-2010,Cat 2,63.0,False
2015344N07145,MELOR,2015,12,125.0,231.5,10.1,14.2,12.647619047619049,119.5,135.0,125.18571428571428,2015-12-11 21:00:00,2015-12-17 00:00:00,2010s,Post-2010,Cat 4,123.0,False
2015348N04146,UNNAMED,2015,12,25.0,46.300000000000004,7.3,8.4,7.814814814814815,124.4,134.7,129.42962962962963,2015-12-16 06:00:00,2015-12-19 12:00:00,2010s,Post-2010,TD,78.0,True
2016185N08145,NEPARTAK,2016,7,155.0,287.06,16.7,25.0,21.476470588235294,118.3,134.3,124.1029411764706,2016-07-05 09:00:00,2016-07-09 09:00:00,2010s,Post-2010,Cat 5,96.0,False
2016199N18131,UNNAMED,2016,7,25.0,46.300000000000004,18.3,24.8,21.515384615384615,128.3,130.9,129.3153846153846,2016-07-16 18:00:00,2016-07-18 06:00:00,2010s,Post-2010,TD,36.0,False
2016207N17116,MIRINAE,2016,7,23.0,42.596000000000004,17.1,17.2,17.15,115.4,115.9,115.65,2016-07-25 06:00:00,2016-07-25 09:00:00,2010s,Post-2010,TD,3.0,False
2016211N11128,NIDA,2016,7,75.0,138.9,10.6,22.1,16.867857142857144,115.5,127.5,122.81785714285715,2016-07-29 06:00:00,2016-08-01 15:00:00,2010s,Post-2010,Cat 1,81.0,False
