sid,name,datetime,lat,lon,wind_kt,wind_kmh,year,month,category,decade,era,track_order,opacity,line_color
2021280N14137,KOMPASU,2021-10-08 15:00:00,14.6,131.7,38.0,70.376,2021,10,TS,2020s,Post-2010,10,0.8,Red
2021280N14137,KOMPASU,2021-10-08 18:00:00,14.8,131.5,40.0,74.08,2021,10,TS,2020s,Post-2010,11,0.8,Red
2021280N14137,KOMPASU,2021-10-08 21:00:00,14.9,131.2,40.0,74.08,2021,10,TS,2020s,Post-2010,12,0.8,Red
2021280N14137,KOMPASU,2021-10-09 00:00:00,15.1,131.0,40.0,74.08,2021,10,TS,2020s,Post-2010,13,0.8,Red
2021280N14137,KOMPASU,2021-10-09 03:00:00,15.4,130.8,23.0,42.596000000000004,2021,10,TD,2020s,Post-2010,14,0.8,Red
2021280N14137,KOMPASU,2021-10-09 06:00:00,15.6,130.5,40.0,74.08,2021,10,TS,2020s,Post-2010,15,0.8,Red
2021280N14137,KOMPASU,2021-10-09 09:00:00,15.7,130.2,28.0,51.856,2021,10,TD,2020s,Post-2010,16,0.8,Red
2021280N14137,KOMPASU,2021-10-09 12:00:00,15.7,130.0,45.0,83.34,2021,10,TS,2020s,Post-2010,17,0.8,Red
2021280N14137,KOMPASU,2021-10-09 15:00:00,16.0,129.8,30.0,55.56,2021,10,TD,2020s,Post-2010,18,0.8,Red
2021280N14137,KOMPASU,2021-10-09 18:00:00,16.3,129.5,45.0,83.34,2021,10,TS,2020s,Post-2010,19,0.8,Red
2021280N14137,KOMPASU,2021-10-09 21:00:00,16.6,129.2,30.0,55.56,2021,10,TD,2020s,Post-2010,20,0.8,Red
2021280N14137,KOMPASU,2021-10-10 00:00:00,17.0,128.9,45.0,83.34,2021,10,TS,2020s,Post-2010,21,0.8,Red
2021280N14137,KOMPASU,2021-10-10 03:00:00,17.3,128.4,33.0,61.116,2021,10,TD,2020s,Post-2010,22,0.8,Red
2021280N14137,KOMPASU,2021-10-10 06:00:00,17.6,127.9,45.0,83.34,2021,10,TS,2020s,Post-2010,23,0.8,Red
2021280N14137,KOMPASU,2021-10-10 09:00:00,17.9,127.4,38.0,70.376,2021,10,TS,2020s,Post-2010,24,0.8,Red
2021280N14137,KOMPASU,2021-10-10 12:00:00,18.2,126.8,45.0,83.34,2021,10,TS,2020s,Post-2010,25,0.8,Red
2021280N14137,KOMPASU,2021-10-10 15:00:00,18.4,126.2,43.0,79.63600000000001,2021,10,TS,2020s,Post-2010,26,0.8,Red
2021280N14137,KOMPASU,2021-10-10 18:00:00,18.5,125.6,50.0,92.60000000000001,2021,10,TS,2020s,Post-2010,27,0.8,Red
2021280N14137,KOMPASU,2021-10-10 21:00:00,18.5,125.1,48.0,88.896,2021,10,TS,2020s,Post-2010,28,0.8,Red
2021280N14137,KOMPASU,2021-10-11 00:00:00,18.6,124.5,50.0,92.60000000000001,2021,10,TS,2020s,Post-2010,29,0.8,Red
2021280N14137,KOMPASU,2021-10-11 03:00:00,18.7,123.7,53.0,98.156,2021,10,TS,2020s,Post-2010,30,0.8,Red
2021280N14137,KOMPASU,2021-10-11 06:00:00,18.7,123.0,50.0,92.60000000000001,2021,10,TS,2020s,Post-2010,31,0.8,Red
2021280N14137,KOMPASU,2021-10-11 09:00:00,18.7,122.3,55.0,101.86,2021,10,TS,2020s,Post-2010,32,0.8,Red
2021280N14137,KOMPASU,2021-10-11 12:00:00,18.7,121.7,50.0,92.60000000000001,2021,10,TS,2020s,Post-2010,33,0.8,Red
2021280N14137,KOMPASU,2021-10-11 15:00:00,18.8,121.1,55.0,101.86,2021,10,TS,2020s,Post-2010,34,0.8,Red
2021280N14137,KOMPASU,2021-10-11 18:00:00,18.8,120.5,55.0,101.86,2021,10,TS,2020s,Post-2010,35,0.8,Red
2021280N14137,KOMPASU,2021-10-11 21:00:00,18.8,119.9,55.0,101.86,2021,10,TS,2020s,Post-2010,36,0.8,Red
2021280N14137,KOMPASU,2021-10-12 00:00:00,18.7,119.1,55.0,101.86,2021,10,TS,2020s,Post-2010,37,0.8,Red
2021280N14137,KOMPASU,2021-10-12 03:00:00,18.8,118.3,58.0,107.41600000000001,2021,10,TS,2020s,Post-2010,38,0.8,Red
2021280N14137,KOMPASU,2021-10-12 06:00:00,18.8,117.4,55.0,101.86,2021,10,TS,2020s,Post-2010,39,0.8,Red
2021280N14137,KOMPASU,2021-10-12 09:00:00,18.8,116.9,58.0,107.41600000000001,2021,10,TS,2020s,Post-2010,40,0.8,Red
2021280N14137,KOMPASU,2021-10-12 12:00:00,18.8,116.3,55.0,101.86,2021,10,TS,2020s,Post-2010,41,0.8,Red
2021280N14137,KOMPASU,2021-10-12 15:00:00,18.9,115.5,53.0,98.156,2021,10,TS,2020s,Post-2010,42,0.8,Red
2021296N06127,UNNAMED,2021-10-22 12:00:00,5.8,127.2,10.0,18.52,2021,10,TD,2020s,Post-2010,1,0.8,Red
2021296N06127,UNNAMED,2021-10-22 15:00:00,6.1,125.7,10.0,18.52,2021,10,TD,2020s,Post-2010,2,0.8,Red
2021296N06127,UNNAMED,2021-10-22 18:00:00,6.5,124.1,10.0,18.52,2021,10,TD,2020s,Post-2010,3,0.8,Red
2021296N06127,UNNAMED,2021-10-22 21:00:00,6.9,122.5,13.0,24.076,2021,10,TD,2020s,Post-2010,4,0.8,Red
2021296N06127,UNNAMED,2021-10-23 00:00:00,7.4,121.3,15.0,27.78,2021,10,TD,2020s,Post-2010,5,0.8,Red
2021296N06127,UNNAMED,2021-10-23 03:00:00,7.9,120.7,15.0,27.78,2021,10,TD,2020s,Post-2010,6,0.8,Red
2021296N06127,UNNAMED,2021-10-23 06:00:00,8.3,120.4,15.0,27.78,2021,10,TD,2020s,Post-2010,7,0.8,Red
2021296N06127,UNNAMED,2021-10-23 09:00:00,8.6,120.0,15.0,27.78,2021,10,TD,2020s,Post-2010,8,0.8,Red
2021296N06127,UNNAMED,2021-10-23 12:00:00,9.0,119.6,15.0,27.78,2021,10,TD,2020s,Post-2010,9,0.8,Red
2021296N06127,UNNAMED,2021-10-23 15:00:00,9.7,119.2,15.0,27.78,2021,10,TD,2020s,Post-2010,10,0.8,Red
2021296N06127,UNNAMED,2021-10-23 18:00:00,10.4,118.7,15.0,27.78,2021,10,TD,2020s,Post-2010,11,0.8,Red
2021296N06127,UNNAMED,2021-10-23 21:00:00,10.6,117.9,15.0,27.78,2021,10,TD,2020s,Post-2010,12,0.8,Red
2021296N06127,UNNAMED,2021-10-24 00:00:00,10.7,117.1,15.0,27.78,2021,10,TD,2020s,Post-2010,13,0.8,Red
2021296N06127,UNNAMED,2021-10-24 03:00:00,10.8,116.6,15.0,27.78,2021,10,TD,2020s,Post-2010,14,0.8,Red
2021296N06127,UNNAMED,2021-10-24 06:00:00,10.7,116.4,15.0,27.78,2021,10,TD,2020s,Post-2010,15,0.8,Red
2021296N06127,UNNAMED,2021-10-24 09:00:00,10.7,116.2,15.0,27.78,2021,10,TD,2020s,Post-2010,16,0.8,Red
2021296N06127,UNNAMED,2021-10-24 12:00:00,10.7,115.8,15.0,27.78,2021,10,TD,2020s,Post-2010,17,0.8,Red
2021296N06127,UNNAMED,2021-10-24 15:00:00,10.6,115.3,18.0,33.336,2021,10,TD,2020s,Post-2010,18,0.8,Red
2021346N05145,RAI,2021-12-14 12:00:00,8.2,134.5,60.0,111.12,2021,12,TS,2020s,Post-2010,1,0.8,Red
2021346N05145,RAI,2021-12-14 15:00:00,8.5,134.0,63.0,116.676,2021,12,TS,2020s,Post-2010,2,0.8,Red
2021346N05145,RAI,2021-12-14 18:00:00,8.7,133.4,70.0,129.64000000000001,2021,12,Cat 1,2020s,Post-2010,3,0.8,Red
2021346N05145,RAI,2021-12-14 21:00:00,8.8,132.9,68.0,125.936,2021,12,Cat 1,2020s,Post-2010,4,0.8,Red
2021346N05145,RAI,2021-12-15 00:00:00,8.8,132.3,75.0,138.9,2021,12,Cat 1,2020s,Post-2010,5,0.8,Red
2021346N05145,RAI,2021-12-15 03:00:00,8.9,131.8,73.0,135.196,2021,12,Cat 1,2020s,Post-2010,6,0.8,Red
2021346N05145,RAI,2021-12-15 06:00:00,9.0,131.2,80.0,148.16,2021,12,Cat 1,2020s,Post-2010,7,0.8,Red
2021346N05145,RAI,2021-12-15 09:00:00,9.0,130.7,83.0,153.716,2021,12,Cat 2,2020s,Post-2010,8,0.8,Red
2021346N05145,RAI,2021-12-15 12:00:00,9.1,130.1,80.0,148.16,2021,12,Cat 1,2020s,Post-2010,9,0.8,Red
2021346N05145,RAI,2021-12-15 15:00:00,9.3,129.5,108.0,200.01600000000002,2021,12,Cat 3,2020s,Post-2010,10,0.8,Red
2021346N05145,RAI,2021-12-15 18:00:00,9.4,128.9,85.0,157.42000000000002,2021,12,Cat 2,2020s,Post-2010,11,0.8,Red
2021346N05145,RAI,2021-12-15 21:00:00,9.6,128.3,138.0,255.57600000000002,2021,12,Cat 5,2020s,Post-2010,12,0.8,Red
2021346N05145,RAI,2021-12-16 00:00:00,9.7,127.6,100.0,185.20000000000002,2021,12,Cat 3,2020s,Post-2010,13,0.8,Red
2021346N05145,RAI,2021-12-16 03:00:00,9.8,126.8,143.0,264.836,2021,12,Cat 5,2020s,Post-2010,14,0.8,Red
2021346N05145,RAI,2021-12-16 06:00:00,10.0,126.0,105.0,194.46,2021,12,Cat 3,2020s,Post-2010,15,0.8,Red
2021346N05145,RAI,2021-12-16 09:00:00,10.0,125.1,128.0,237.056,2021,12,Cat 4,2020s,Post-2010,16,0.8,Red
2021346N05145,RAI,2021-12-16 12:00:00,10.1,124.2,95.0,175.94,2021,12,Cat 2,2020s,Post-2010,17,0.8,Red
2021346N05145,RAI,2021-12-16 15:00:00,10.1,123.3,115.0,212.98000000000002,2021,12,Cat 4,2020s,Post-2010,18,0.8,Red
2021346N05145,RAI,2021-12-16 18:00:00,10.1,122.5,85.0,157.42000000000002,2021,12,Cat 2,2020s,Post-2010,19,0.8,Red
2021346N05145,RAI,2021-12-16 21:00:00,10.1,121.7,103.0,190.756,2021,12,Cat 3,2020s,Post-2010,20,0.8,Red
2021346N05145,RAI,2021-12-17 00:00:00,10.1,121.0,80.0,148.16,2021,12,Cat 1,2020s,Post-2010,21,0.8,Red
2021346N05145,RAI,2021-12-17 03:00:00,10.1,120.5,90.0,166.68,2021,12,Cat 2,2020s,Post-2010,22,0.8,Red
2021346N05145,RAI,2021-12-17 06:00:00,10.3,119.9,80.0,148.16,2021,12,Cat 1,2020s,Post-2010,23,0.8,Red
2021346N05145,RAI,2021-12-17 09:00:00,10.3,119.3,88.0,162.976,2021,12,Cat 2,2020s,Post-2010,24,0.8,Red
2021346N05145,RAI,2021-12-17 12:00:00,10.4,118.6,80.0,148.16,2021,12,Cat 1,2020s,Post-2010,25,0.8,Red
2021346N05145,RAI,2021-12-17 15:00:00,10.5,118.0,90.0,166.68,2021,12,Cat 2,2020s,Post-2010,26,0.8,Red
2021346N05145,RAI,2021-12-17 18:00:00,10.7,117.4,80.0,148.16,2021,12,Cat 1,2020s,Post-2010,27,0.8,Red
2021346N05145,RAI,2021-12-17 21:00:00,10.8,116.7,95.0,175.94,2021,12,Cat 2,2020s,Post-2010,28,0.8,Red
2021346N05145,RAI,2021-12-18 00:00:00,10.9,116.0,85.0,157.42000000000002,2021,12,Cat 2,2020s,Post-2010,29,0.8,Red
2021346N05145,RAI,2021-12-18 03:00:00,11.0,115.3,108.0,200.01600000000002,2021,12,Cat 3,2020s,Post-2010,30,0.8,Red
2021346N05145,RAI,2021-12-21 06:00:00,21.5,115.2,30.0,55.56,2021,12,TD,2020s,Post-2010,31,0.8,Red
2021346N05145,RAI,2021-12-21 09:00:00,21.7,115.9,28.0,51.856,2021,12,TD,2020s,Post-2010,32,0.8,Red
2021346N05145,RAI,2021-12-21 12:00:00,21.7,116.5,25.0,46.300000000000004,2021,12,TD,2020s,Post-2010,33,0.8,Red
2022088N09116,UNNAMED,2022-03-29 00:00:00,9.4,116.4,15.0,27.78,2022,3,TD,2020s,Post-2010,1,0.8,Red
2022088N09116,UNNAMED,2022-03-29 03:00:00,9.9,115.9,18.0,33.336,2022,3,TD,2020s,Post-2010,2,0.8,Red
2022088N09116,UNNAMED,2022-03-29 06:00:00,10.3,115.4,20.0,37.04,2022,3,TD,2020s,Post-2010,3,0.8,Red
2022096N03150,MALAKAS,2022-04-12 00:00:00,15.4,135.0,65.0,120.38000000000001,2022,4,Cat 1,2020s,Post-2010,1,0.8,Red
2022096N03150,MALAKAS,2022-04-12 03:00:00,15.6,135.0,60.0,111.12,2022,4,TS,2020s,Post-2010,2,0.8,Red
2022099N11128,MEGI,2022-04-08 12:00:00,10.5,127.5,15.0,27.78,2022,4,TD,2020s,Post-2010,1,0.8,Red
2022099N11128,MEGI,2022-04-08 15:00:00,10.6,127.3,18.0,33.336,2022,4,TD,2020s,Post-2010,2,0.8,Red
2022099N11128,MEGI,2022-04-08 18:00:00,10.5,127.2,20.0,37.04,2022,4,TD,2020s,Post-2010,3,0.8,Red
2022099N11128,MEGI,2022-04-08 21:00:00,10.6,127.1,23.0,42.596000000000004,2022,4,TD,2020s,Post-2010,4,0.8,Red
2022099N11128,MEGI,2022-04-09 00:00:00,10.7,127.1,25.0,46.300000000000004,2022,4,TD,2020s,Post-2010,5,0.8,Red
2022099N11128,MEGI,2022-04-09 03:00:00,10.8,127.0,25.0,46.300000000000004,2022,4,TD,2020s,Post-2010,6,0.8,Red
2022099N11128,MEGI,2022-04-09 06:00:00,10.8,126.8,25.0,46.300000000000004,2022,4,TD,2020s,Post-2010,7,0.8,Red
2022099N11128,MEGI,2022-04-09 09:00:00,10.9,126.6,28.0,51.856,2022,4,TD,2020s,Post-2010,8,0.8,Red
2022099N11128,MEGI,2022-04-09 12:00:00,10.9,126.4,30.0,55.56,2022,4,TD,2020s,Post-2010,9,0.8,Red
2022099N11128,MEGI,2022-04-09 15:00:00,10.9,126.3,33.0,61.116,2022,4,TD,2020s,Post-2010,10,0.8,Red
2022099N11128,MEGI,2022-04-09 18:00:00,10.8,126.1,35.0,64.82000000000001,2022,4,TS,2020s,Post-2010,11,0.8,Red
2022099N11128,MEGI,2022-04-09 21:00:00,10.8,126.0,38.0,70.376,2022,4,TS,2020s,Post-2010,12,0.8,Red
2022099N11128,MEGI,2022-04-10 00:00:00,10.8,125.9,40.0,74.08,2022,4,TS,2020s,Post-2010,13,0.8,Red
2022099N11128,MEGI,2022-04-10 03:00:00,10.8,125.7,38.0,70.376,2022,4,TS,2020s,Post-2010,14,0.8,Red
2022099N11128,MEGI,2022-04-10 06:00:00,10.8,125.6,35.0,64.82000000000001,2022,4,TS,2020s,Post-2010,15,0.8,Red
2022099N11128,MEGI,2022-04-10 09:00:00,10.8,125.4,35.0,64.82000000000001,2022,4,TS,2020s,Post-2010,16,0.8,Red
2022099N11128,MEGI,2022-04-10 12:00:00,10.9,125.3,35.0,64.82000000000001,2022,4,TS,2020s,Post-2010,17,0.8,Red
2022099N11128,MEGI,2022-04-10 15:00:00,10.9,125.2,30.0,55.56,2022,4,TD,2020s,Post-2010,18,0.8,Red
2022099N11128,MEGI,2022-04-10 18:00:00,11.0,125.1,35.0,64.82000000000001,2022,4,TS,2020s,Post-2010,19,0.8,Red
2022099N11128,MEGI,2022-04-10 21:00:00,11.1,125.0,25.0,46.300000000000004,2022,4,TD,2020s,Post-2010,20,0.8,Red
2022099N11128,MEGI,2022-04-11 00:00:00,11.1,124.9,25.0,46.300000000000004,2022,4,TD,2020s,Post-2010,21,0.8,Red
2022099N11128,MEGI,2022-04-11 03:00:00,11.2,124.8,25.0,46.300000000000004,2022,4,TD,2020s,Post-2010,22,0.8,Red
2022099N11128,MEGI,2022-04-11 06:00:00,11.3,124.7,25.0,46.300000000000004,2022,4,TD,2020s,Post-2010,23,0.8,Red
2022099N11128,MEGI,2022-04-11 09:00:00,11.3,124.7,25.0,46.300000000000004,2022,4,TD,2020s,Post-2010,24,0.8,Red
2022099N11128,MEGI,2022-04-11 12:00:00,11.3,124.7,25.0,46.300000000000004,2022,4,TD,2020s,Post-2010,25,0.8,Red
2022099N11128,MEGI,2022-04-11 15:00:00,11.3,124.8,23.0,42.596000000000004,2022,4,TD,2020s,Post-2010,26,0.8,Red
2022099N11128,MEGI,2022-04-11 18:00:00,11.3,124.8,20.0,37.04,2022,4,TD,2020s,Post-2010,27,0.8,Red
2022099N11128,MEGI,2022-04-11 21:00:00,11.3,124.9,18.0,33.336,2022,4,TD,2020s,Post-2010,28,0.8,Red
2022099N11128,MEGI,2022-04-12 00:00:00,11.3,124.9,15.0,27.78,2022,4,TD,2020s,Post-2010,29,0.8,Red
2022099N11128,MEGI,2022-04-12 03:00:00,11.1,125.0,18.0,33.336,2022,4,TD,2020s,Post-2010,30,0.8,Red
2022099N11128,MEGI,2022-04-12 06:00:00,11.0,125.2,20.0,37.04,2022,4,TD,2020s,Post-2010,31,0.8,Red
2022099N11128,MEGI,2022-04-12 09:00:00,10.8,125.6,20.0,37.04,2022,4,TD,2020s,Post-2010,32,0.8,Red
2022099N11128,MEGI,2022-04-12 12:00:00,10.6,126.0,20.0,37.04,2022,4,TD,2020s,Post-2010,33,0.8,Red
2022099N11128,MEGI,2022-04-12 15:00:00,10.4,126.4,20.0,37.04,2022,4,TD,2020s,Post-2010,34,0.8,Red
2022099N11128,MEGI,2022-04-12 18:00:00,10.3,126.7,20.0,37.04,2022,4,TD,2020s,Post-2010,35,0.8,Red
2022099N11128,MEGI,2022-04-12 21:00:00,10.2,127.0,20.0,37.04,2022,4,TD,2020s,Post-2010,36,0.8,Red
2022099N11128,MEGI,2022-04-13 00:00:00,10.2,127.4,20.0,37.04,2022,4,TD,2020s,Post-2010,37,0.8,Red
2022099N11128,MEGI,2022-04-13 03:00:00,10.1,127.9,18.0,33.336,2022,4,TD,2020s,Post-2010,38,0.8,Red
2022099N11128,MEGI,2022-04-13 06:00:00,9.9,128.4,15.0,27.78,2022,4,TD,2020s,Post-2010,39,0.8,Red
2022180N15117,CHABA,2022-06-28 18:00:00,14.6,116.5,,,2022,6,Unknown,2020s,Post-2010,1,0.8,Red
2022180N15117,CHABA,2022-06-28 21:00:00,14.8,116.4,,,2022,6,Unknown,2020s,Post-2010,2,0.8,Red
2022180N15117,CHABA,2022-06-29 00:00:00,15.1,116.3,20.0,37.04,2022,6,TD,2020s,Post-2010,3,0.8,Red
2022180N15117,CHABA,2022-06-29 03:00:00,15.3,116.1,20.0,37.04,2022,6,TD,2020s,Post-2010,4,0.8,Red
2022180N15117,CHABA,2022-06-29 06:00:00,15.4,116.0,20.0,37.04,2022,6,TD,2020s,Post-2010,5,0.8,Red
2022180N15117,CHABA,2022-06-29 09:00:00,15.5,115.9,23.0,42.596000000000004,2022,6,TD,2020s,Post-2010,6,0.8,Red
2022180N15117,CHABA,2022-06-29 12:00:00,15.5,115.8,25.0,46.300000000000004,2022,6,TD,2020s,Post-2010,7,0.8,Red
2022180N15117,CHABA,2022-06-29 15:00:00,15.6,115.6,28.0,51.856,2022,6,TD,2020s,Post-2010,8,0.8,Red
2022180N15117,CHABA,2022-06-29 18:00:00,15.6,115.5,30.0,55.56,2022,6,TD,2020s,Post-2010,9,0.8,Red
2022180N15117,CHABA,2022-06-29 21:00:00,15.7,115.5,30.0,55.56,2022,6,TD,2020s,Post-2010,10,0.8,Red
2022180N15117,CHABA,2022-06-30 00:00:00,15.8,115.4,35.0,64.82000000000001,2022,6,TS,2020s,Post-2010,11,0.8,Red
2022180N15117,CHABA,2022-06-30 03:00:00,16.0,115.4,33.0,61.116,2022,6,TD,2020s,Post-2010,12,0.8,Red
2022180N15117,CHABA,2022-06-30 06:00:00,16.1,115.4,40.0,74.08,2022,6,TS,2020s,Post-2010,13,0.8,Red
2022180N15117,CHABA,2022-06-30 09:00:00,16.5,115.3,35.0,64.82000000000001,2022,6,TS,2020s,Post-2010,14,0.8,Red
2022180N15117,CHABA,2022-06-30 12:00:00,17.0,115.1,45.0,83.34,2022,6,TS,2020s,Post-2010,15,0.8,Red
2022180N15130,AERE,2022-06-29 00:00:00,15.4,130.3,15.0,27.78,2022,6,TD,2020s,Post-2010,1,0.8,Red
2022180N15130,AERE,2022-06-29 03:00:00,15.9,130.3,15.0,27.78,2022,6,TD,2020s,Post-2010,2,0.8,Red
2022180N15130,AERE,2022-06-29 06:00:00,16.4,130.3,15.0,27.78,2022,6,TD,2020s,Post-2010,3,0.8,Red
2022180N15130,AERE,2022-06-29 09:00:00,17.0,130.3,15.0,27.78,2022,6,TD,2020s,Post-2010,4,0.8,Red
2022180N15130,AERE,2022-06-29 12:00:00,17.5,130.4,15.0,27.78,2022,6,TD,2020s,Post-2010,5,0.8,Red
2022180N15130,AERE,2022-06-29 15:00:00,17.7,130.7,15.0,27.78,2022,6,TD,2020s,Post-2010,6,0.8,Red
2022180N15130,AERE,2022-06-29 18:00:00,17.9,131.2,15.0,27.78,2022,6,TD,2020s,Post-2010,7,0.8,Red
2022180N15130,AERE,2022-06-29 21:00:00,18.1,131.7,18.0,33.336,2022,6,TD,2020s,Post-2010,8,0.8,Red
2022180N15130,AERE,2022-06-30 00:00:00,18.4,132.0,20.0,37.04,2022,6,TD,2020s,Post-2010,9,0.8,Red
2022180N15130,AERE,2022-06-30 03:00:00,18.7,131.5,23.0,42.596000000000004,2022,6,TD,2020s,Post-2010,10,0.8,Red
2022180N15130,AERE,2022-06-30 06:00:00,19.0,131.1,25.0,46.300000000000004,2022,6,TD,2020s,Post-2010,11,0.8,Red
2022180N15130,AERE,2022-06-30 09:00:00,19.1,130.9,25.0,46.300000000000004,2022,6,TD,2020s,Post-2010,12,0.8,Red
2022180N15130,AERE,2022-06-30 12:00:00,19.3,131.0,25.0,46.300000000000004,2022,6,TD,2020s,Post-2010,13,0.8,Red
2022180N15130,AERE,2022-06-30 15:00:00,19.5,130.9,28.0,51.856,2022,6,TD,2020s,Post-2010,14,0.8,Red
2022180N15130,AERE,2022-06-30 18:00:00,19.7,131.0,35.0,64.82000000000001,2022,6,TS,2020s,Post-2010,15,0.8,Red
2022180N15130,AERE,2022-06-30 21:00:00,19.9,131.0,35.0,64.82000000000001,2022,6,TS,2020s,Post-2010,16,0.8,Red
2022180N15130,AERE,2022-07-01 00:00:00,20.2,131.1,40.0,74.08,2022,7,TS,2020s,Post-2010,17,0.8,Red
2022180N15130,AERE,2022-07-01 03:00:00,20.5,131.2,40.0,74.08,2022,7,TS,2020s,Post-2010,18,0.8,Red
2022180N15130,AERE,2022-07-01 06:00:00,21.0,131.2,40.0,74.08,2022,7,TS,2020s,Post-2010,19,0.8,Red
2022180N15130,AERE,2022-07-01 09:00:00,21.5,131.3,40.0,74.08,2022,7,TS,2020s,Post-2010,20,0.8,Red
2022180N15130,AERE,2022-07-01 12:00:00,22.1,131.3,40.0,74.08,2022,7,TS,2020s,Post-2010,21,0.8,Red
2022180N15130,AERE,2022-07-01 15:00:00,22.6,131.3,40.0,74.08,2022,7,TS,2020s,Post-2010,22,0.8,Red
2022180N15130,AERE,2022-07-01 18:00:00,23.3,131.1,40.0,74.08,2022,7,TS,2020s,Post-2010,23,0.8,Red
2022180N15130,AERE,2022-07-01 21:00:00,24.0,130.7,43.0,79.63600000000001,2022,7,TS,2020s,Post-2010,24,0.8,Red
2022180N15130,AERE,2022-07-02 00:00:00,24.7,130.3,40.0,74.08,2022,7,TS,2020s,Post-2010,25,0.8,Red
2022211N20129,TRASES,2022-07-29 12:00:00,20.3,128.7,,,2022,7,Unknown,2020s,Post-2010,1,0.8,Red
2022211N20129,TRASES,2022-07-29 15:00:00,20.4,128.3,,,2022,7,Unknown,2020s,Post-2010,2,0.8,Red
2022211N20129,TRASES,2022-07-29 18:00:00,20.6,127.9,,,2022,7,Unknown,2020s,Post-2010,3,0.8,Red
2022211N20129,TRASES,2022-07-29 21:00:00,20.8,127.5,,,2022,7,Unknown,2020s,Post-2010,4,0.8,Red
2022211N20129,TRASES,2022-07-30 00:00:00,21.1,127.2,20.0,37.04,2022,7,TD,2020s,Post-2010,5,0.8,Red
2022211N20129,TRASES,2022-07-30 03:00:00,21.4,127.2,23.0,42.596000000000004,2022,7,TD,2020s,Post-2010,6,0.8,Red
2022211N20129,TRASES,2022-07-30 06:00:00,21.7,127.4,25.0,46.300000000000004,2022,7,TD,2020s,Post-2010,7,0.8,Red
2022211N20129,TRASES,2022-07-30 09:00:00,22.2,127.6,25.0,46.300000000000004,2022,7,TD,2020s,Post-2010,8,0.8,Red
2022211N20129,TRASES,2022-07-30 12:00:00,22.8,127.8,25.0,46.300000000000004,2022,7,TD,2020s,Post-2010,9,0.8,Red
2022211N20129,TRASES,2022-07-30 15:00:00,23.2,127.9,25.0,46.300000000000004,2022,7,TD,2020s,Post-2010,10,0.8,Red
2022211N20129,TRASES,2022-07-30 18:00:00,23.9,128.0,25.0,46.300000000000004,2022,7,TD,2020s,Post-2010,11,0.8,Red
2022211N20129,TRASES,2022-07-30 21:00:00,24.8,128.0,28.0,51.856,2022,7,TD,2020s,Post-2010,12,0.8,Red
2022215N21118,UNNAMED,2022-08-03 06:00:00,21.3,117.5,20.0,37.04,2022,8,TD,2020s,Post-2010,1,0.8,Red
2022215N21118,UNNAMED,2022-08-03 09:00:00,21.5,117.3,23.0,42.596000000000004,2022,8,TD,2020s,Post-2010,2,0.8,Red
2022215N21118,UNNAMED,2022-08-03 12:00:00,21.6,117.0,25.0,46.300000000000004,2022,8,TD,2020s,Post-2010,3,0.8,Red
2022215N21118,UNNAMED,2022-08-03 15:00:00,21.8,116.4,25.0,46.300000000000004,2022,8,TD,2020s,Post-2010,4,0.8,Red
2022215N21118,UNNAMED,2022-08-03 18:00:00,22.1,115.9,25.0,46.300000000000004,2022,8,TD,2020s,Post-2010,5,0.8,Red
2022215N21118,UNNAMED,2022-08-03 21:00:00,22.3,115.5,25.0,46.300000000000004,2022,8,TD,2020s,Post-2010,6,0.8,Red
2022215N21118,UNNAMED,2022-08-04 00:00:00,22.5,115.1,25.0,46.300000000000004,2022,8,TD,2020s,Post-2010,7,0.8,Red
2022232N18131,MA-ON,2022-08-20 00:00:00,17.8,131.0,20.0,37.04,2022,8,TD,2020s,Post-2010,1,0.8,Red
2022232N18131,MA-ON,2022-08-20 03:00:00,18.1,130.7,20.0,37.04,2022,8,TD,2020s,Post-2010,2,0.8,Red
2022232N18131,MA-ON,2022-08-20 06:00:00,18.3,130.4,20.0,37.04,2022,8,TD,2020s,Post-2010,3,0.8,Red
2022232N18131,MA-ON,2022-08-20 09:00:00,18.4,130.0,20.0,37.04,2022,8,TD,2020s,Post-2010,4,0.8,Red
2022232N18131,MA-ON,2022-08-20 12:00:00,18.4,129.6,20.0,37.04,2022,8,TD,2020s,Post-2010,5,0.8,Red
2022232N18131,MA-ON,2022-08-20 15:00:00,18.4,129.2,20.0,37.04,2022,8,TD,2020s,Post-2010,6,0.8,Red
2022232N18131,MA-ON,2022-08-20 18:00:00,18.2,128.8,20.0,37.04,2022,8,TD,2020s,Post-2010,7,0.8,Red
2022232N18131,MA-ON,2022-08-20 21:00:00,17.9,128.4,20.0,37.04,2022,8,TD,2020s,Post-2010,8,0.8,Red
2022232N18131,MA-ON,2022-08-21 00:00:00,17.6,128.0,20.0,37.04,2022,8,TD,2020s,Post-2010,9,0.8,Red
2022232N18131,MA-ON,2022-08-21 03:00:00,17.4,127.6,23.0,42.596000000000004,2022,8,TD,2020s,Post-2010,10,0.8,Red
2022232N18131,MA-ON,2022-08-21 06:00:00,17.2,127.3,25.0,46.300000000000004,2022,8,TD,2020s,Post-2010,11,0.8,Red
2022232N18131,MA-ON,2022-08-21 09:00:00,17.1,126.9,28.0,51.856,2022,8,TD,2020s,Post-2010,12,0.8,Red
