disaster_id,storm_name,year,month,day,location,deaths,affected,displaced,damage_usd_thousands,damage_usd_adj_thousands,decade,damage_usd,damage_usd_adj,damage_billions,storm_name_clean
1980-0067-PHL,Joe,1980,7.0,21.0,Northern,31,600000,300000,15400.0,58620.0,1980s,15400000.0,58620000.0,0.0154,Joe
1980-0070-PHL,Kim,1980,7.0,25.0,Cagayan Valley (Northwestern),40,190000,0,,,1980s,0.0,,0.0,Kim
1980-0099-PHL,Betty (Aring),1980,11.0,6.0,North and Central Luzon,101,1004000,229000,102300.0,389407.0,1980s,102300000.0,389407000.0,0.1023,Betty (Aring)
1980-0132-PHL,(Biring),1980,3.0,20.0,,4,665,100,402.0,1530.0,1980s,402000.0,1530000.0,0.000402,(Biring)
1980-0133-PHL,(Ditang),1980,5.0,7.0,,0,3063,528,289.0,1100.0,1980s,289000.0,1100000.0,0.000289,(Ditang)
1980-0136-PHL,(Nitang/Osang),1980,7.0,19.0,,36,69237,10451,,,1980s,0.0,,0.0,(Nitang/Osang)
1981-0062-PHL,,1981,7.0,4.0,Oriental Mindoro,0,28500,3500,,,1980s,0.0,,0.0,Unnamed
1981-0083-PHL,Clara,1981,9.0,20.0,Northern Luzon,55,21905,3340,6700.0,23115.0,1980s,6700000.0,23115000.0,0.0067,Clara
1981-0101-PHL,Irma (Anding),1981,11.0,25.0,,261,840173,0,35000.0,120749.0,1980s,35000000.0,120749000.0,0.035,Irma (Anding)
1981-0112-PHL,Lee (Dinang),1981,12.0,25.0,"Samar, Mindoro, Luzon",250,180000,0,26000.0,89699.0,1980s,26000000.0,89699000.0,0.026,Lee (Dinang)
1981-0134-PHL,(Daling),1981,6.0,28.0,,210,15478,3356,7609.0,26251.0,1980s,7609000.0,26251000.0,0.007609,(Daling)
1981-0136-PHL,(Rubing),1981,8.0,16.0,,5,9721,1195,12908.0,44532.0,1980s,12908000.0,44532000.0,0.012908,(Rubing)
1981-0138-PHL,(Yeyeng),1981,11.0,17.0,,4,5736,67,167.0,576.0,1980s,167000.0,576000.0,0.000167,(Yeyeng)
1982-0037-PHL,Mamie,1982,3.0,22.0,S.E./N. Mindanao,117,16000,0,,,1980s,0.0,,0.0,Mamie
1982-0038-PHL,Nelson (Bising),1982,3.0,23.0,Central province,151,789031,304000,69000.0,224296.0,1980s,69000000.0,224296000.0,0.069,Nelson (Bising)
1982-0093-PHL,Faye,1982,8.0,25.0,West,70,25967,0,6500.0,21129.0,1980s,6500000.0,21129000.0,0.0065,Faye
1982-0101-PHL,(Ruping),1982,9.0,5.0,C./S. Luzon,65,50008,5599,,,1980s,0.0,,0.0,(Ruping)
1982-0111-PHL,Nancy (Weling),1982,10.0,12.0,North Luzon,96,64179,12464,32000.0,104021.0,1980s,32000000.0,104021000.0,0.032,Nancy (Weling)
1982-0173-PHL,(Akang),1982,3.0,18.0,,25,25099,1180,2400.0,7802.0,1980s,2400000.0,7802000.0,0.0024,(Akang)
1982-0174-PHL,(Emang),1982,7.0,12.0,,10,12319,431,4500.0,14628.0,1980s,4500000.0,14628000.0,0.0045,(Emang)
1982-0175-PHL,(Norming),1982,8.0,20.0,,29,36927,5365,4200.0,13653.0,1980s,4200000.0,13653000.0,0.0042,(Norming)
1982-0176-PHL,(Aning),1982,12.0,2.0,Visayan Sea region,0,85,44,5.0,16.0,1980s,5000.0,16000.0,5e-06,(Aning)
1983-0096-PHL,Vera (Bebeng),1983,7.0,14.0,Southeast Luzon,115,149892,29054,1640.0,5165.0,1980s,1640000.0,5165000.0,0.00164,Vera (Bebeng)
1983-0219-PHL,Ellen (Herming),1983,9.0,3.0,,3,1684,195,430.0,1354.0,1980s,430000.0,1354000.0,0.00043,Ellen (Herming)
1983-0220-PHL,Orchid (Warling),1983,11.0,17.0,,8,18854,611,2250.0,7086.0,1980s,2250000.0,7086000.0,0.00225,Orchid (Warling)
1984-0073-PHL,June (Maring),1984,8.0,27.0,"Northern Luzon, Pangasinan province",138,483747,7745,23000.0,69451.0,1980s,23000000.0,69451000.0,0.023,June (Maring)
1984-0105-PHL,Agnes (Undang),1984,11.0,3.0,"Capiz, Ilailo, Aklau, Antique, Leyte, Eastern Samar, Roxas, Tacloban",1079,2261900,765965,96600.0,291696.0,1980s,96600000.0,291696000.0,0.0966,Agnes (Undang)
1984-0185-PHL,Ike (Nitang) and Maring,1984,9.0,1.0,"Surigao del Norte, Bohol Isl, Mindanao, Negros Occidental, Cebu provinces",1399,1786865,547076,216700.0,654353.0,1980s,216700000.0,654353000.0,0.2167,Ike (Nitang) and Maring
1984-0186-PHL,Warren (Reming),1984,10.0,23.0,,63,2694,740,190.0,574.0,1980s,190000.0,574000.0,0.00019,Warren (Reming)
1985-0124-PHL,Dot (Saling),1985,10.0,15.0,"Aurora, Nueva Ecija, Tarlac, Bur Lacan provinces (Central Luzon)",81,1183626,0,62373.0,181894.0,1980s,62373000.0,181894000.0,0.062373,Dot (Saling)
1985-0190-PHL,Hal (Kuring) and Irma (Daling),1985,6.0,20.0,"Luzon, Ilocos Sur, Ilocos Norte, Benguet, Nueva Ecija, Bataan, Zambales, Vigan, Bantay, San Esteban, Laoag, Bagio city, Pampanga",100,420200,200,20000.0,58325.0,1980s,20000000.0,58325000.0,0.02,Hal (Kuring) and Irma (Daling)
1985-0192-PHL,Tess (Miling),1985,9.0,1.0,,5,148,56,660.0,1925.0,1980s,660000.0,1925000.0,0.00066,Tess (Miling)
1986-0080-PHL,Peggy (Gading),1986,7.0,9.0,"Ilocos, centra Luzon, Southern Tagalos, Metro Manilla",109,647313,2689,30710.0,87889.0,1980s,30710000.0,87889000.0,0.03071,Peggy (Gading)
1986-0104-PHL,Wayne (Miding),1986,9.0,2.0,"Pangasinan, Bataan, Bulacan, Pampanga, Benguet, Abra, Zambales, Metro Manila",23,482704,0,13150.0,37634.0,1980s,13150000.0,37634000.0,0.01315,Wayne (Miding)
1986-0122-PHL,Dom (Oyang),1986,10.0,6.0,"Muntinlupa, Metro Manila, Bulacan",22,82555,0,1200.0,3434.0,1980s,1200000.0,3434000.0,0.0012,Dom (Oyang)
1986-0151-PHL,Ellen (Daling),1986,10.0,10.0,,4,3134,52,1400.0,4007.0,1980s,1400000.0,4007000.0,0.0014,Ellen (Daling)
1986-0152-PHL,Georgia (Ruping),1986,10.0,17.0,,2,308,49,36000.0,103029.0,1980s,36000000.0,103029000.0,0.036,Georgia (Ruping)
1986-0153-PHL,Narge (Aning),1986,12.0,20.0,,16,26722,3843,4000.0,11448.0,1980s,4000000.0,11448000.0,0.004,Narge (Aning)
1987-0146-PHL,Betty (Herming),1987,8.0,8.0,"Batangas, Laguna, Bicol, Mindoro, Cavite, Luzon",85,1269825,297900,98600.0,272209.0,1980s,98600000.0,272209000.0,0.0986,Betty (Herming)
1987-0197-PHL,Lynn (Pedang),1987,10.0,21.0,"Cagayan, Ilocos Norte, Kalin-Aapayo province",100,78979,18396,25000.0,69018.0,1980s,25000000.0,69018000.0,0.025,Lynn (Pedang)
1987-0212-PHL,Nina (Sisang),1987,11.0,23.0,"Region IV, Marinduque, Quezon, Laguna, Batangas, Region V, Sorgoson, Albay, Battan, Cavite, Masbaten Camarines Sur, Leyte, Northern Samar",882,1819112,0,56000.0,154601.0,1980s,56000000.0,154601000.0,0.056,Nina (Sisang)
1987-0239-PHL,Cart (Ising),1987,8.0,13.0,,5,13336,89,5600.0,15460.0,1980s,5600000.0,15460000.0,0.0056,Cart (Ising)
1987-0240-PHL,Phillis (Trining),1987,12.0,14.0,,22,56380,8754,8500.0,23466.0,1980s,8500000.0,23466000.0,0.0085,Phillis (Trining)
1988-0231-PHL,Susan (Biring),1988,5.0,30.0,,36,56000,0,1000.0,2653.0,1980s,1000000.0,2653000.0,0.001,Susan (Biring)
1988-0312-PHL,Warren (Huaning),1988,7.0,16.0,Northern Luzon,6,117355,21235,11516.0,30547.0,1980s,11516000.0,30547000.0,0.011516,Warren (Huaning)
1988-0480-PHL,Ruby (Unsang),1988,10.0,21.0,"Tarlac, Southern Tagalog, Metro Manila, Albay, Cebu, Cagayan de Oro provinces",416,3250208,0,240500.0,637944.0,1980s,240500000.0,637944000.0,0.2405,Ruby (Unsang)
1988-0506-PHL,Skip (Yoning),1988,11.0,5.0,"Manilla, Tagalog, Bicol, western Visayas",289,1045029,45000,149060.0,395393.0,1980s,149060000.0,395393000.0,0.14906,Skip (Yoning)
1988-0557-PHL,Tess (Welpring),1988,11.0,1.0,,41,28913,86,940.0,2493.0,1980s,940000.0,2493000.0,0.00094,Tess (Welpring)
1989-0120-PHL,Gordon (Goring),1989,7.0,15.0,"Ilocos Sur, Ilocos Norte, Cagayan, Isabela, Nueva Vizcaya, La Union",97,486382,0,61000.0,154356.0,1980s,61000000.0,154356000.0,0.061,Gordon (Goring)
1989-0125-PHL,Dan (Saling),1989,10.0,9.0,"Albay, Bataan, Batangas, Bulacan, Camarines norte, Camarnies Sur, Cavite, Esatern Samar, Laguna, Marinduque, Masbate, Northern Leyte, Northern Samar, Nueva Ecija, Pampanga, Quezon, Rizal, Samar, Sorgoson, southern Leyte, Zambales, national capital region",58,736605,76500,59200.0,149801.0,1980s,59200000.0,149801000.0,0.0592,Dan (Saling)
1989-0126-PHL,Elsie (Tasing),1989,10.0,14.0,"Bataan, Benguet, Ifugao, Isabela, Kalinga-Apayao, La Union, Nueva Vizcaya, Pangasinan, Cagayan, Ilocios Sur, Neava Ecija, Quirino provinces, National capital region",30,458679,0,35400.0,89577.0,1980s,35400000.0,89577000.0,0.0354,Elsie (Tasing)
1989-0127-PHL,Angela (Rubing),1989,10.0,2.0,"Cagayan, Ilocos Norte, Kalinga-Apayao, Nueva Viscayas provinces",147,289191,84000,8000.0,20243.0,1980s,8000000.0,20243000.0,0.008,Angela (Rubing)
1989-0129-PHL,Sarah (Openg),1989,9.0,7.0,"Benguet, Ilocos Norte, Ilocos Sur, Kalinga Apayao, La Union, Zambales",22,140021,0,4300.0,10881.0,1980s,4300000.0,10881000.0,0.0043,Sarah (Openg)
1989-0132-PHL,Hunt (Unsing),1989,11.0,22.0,"Battan, Bulacan, Pampanga, North Metro Manila, Calauag Popillio Isl., northern Samar, Neava Ecija, Quezon, Rizal, Tarlac provinces",11,13050,212,325.0,822.0,1980s,325000.0,822000.0,0.000325,Hunt (Unsing)
1989-0187-PHL,Breda (Bining),1989,5.0,15.0,,13,12937,652,2860.0,7237.0,1980s,2860000.0,7237000.0,0.00286,Breda (Bining)
1990-0025-PHL,Ofelia (Biring) & Percy,1990,6.0,22.0,North and Eastern Luzon,64,160014,0,,,1990s,0.0,,0.0,Ofelia (Biring) & Percy
1990-0122-PHL,Mike (Ruping),1990,11.0,12.0,"Samar, Masbate provinces, Palwan, Iloilo, Negros occidental, Cebu",503,6159569,1110020,388500.0,932724.0,1990s,388500000.0,932724000.0,0.3885,Mike (Ruping)
1990-0400-PHL,Becky,1990,8.0,28.0,,85,0,0,,,1990s,0.0,,0.0,Becky
1990-0401-PHL,Abe,1990,8.0,30.0,North,85,0,0,,,1990s,0.0,,0.0,Abe
1990-0687-PHL,Dot,1990,9.0,8.0,,0,0,0,,,1990s,0.0,,0.0,Dot
1991-0174-PHL,Brendan,1991,7.0,22.0,Near Tuguegaro (Pinatubo region),2,10000,10000,,,1990s,0.0,,0.0,Brendan
1991-0382-PHL,Ruth (Trining),1991,10.0,27.0,Luzon Isl.,65,316038,16000,90000.0,207296.0,1990s,90000000.0,207296000.0,0.09,Ruth (Trining)
1991-0383-PHL,Thelma (Uring),1991,11.0,5.0,"Bago, La Cariota, Bacalod (Negros) and Leyte",5956,647254,45750,100000.0,230329.0,1990s,100000000.0,230329000.0,0.1,Thelma (Uring)
1991-0517-PHL,Zeke (Etang),1991,7.0,10.0,"Catanduanes, Albay, Quezon Provinces (Southern Luzon Isl.)",47,505777,0,85000.0,195780.0,1990s,85000000.0,195780000.0,0.085,Zeke (Etang)
1991-0521-PHL,Amy,1991,7.0,18.0,"Pampanga, Tarlac provinces",4,2500,2500,,,1990s,0.0,,0.0,Amy
1991-0525-PHL,Caitlin,1991,7.0,26.0,"Concepcion, Floridablanca, Manila",9,90296,0,,,1990s,0.0,,0.0,Caitlin
1992-0295-PHL,Eli (Konsing),1992,7.0,11.0,"Aurora, Zambales, Nueva Ecija, Nueva Vizcaya, Pangasinan, La Union, Benguet, Ifugao, Isabela, Tarlac provinces",22,5135,0,,,1990s,0.0,,0.0,Eli (Konsing)
1992-0296-PHL,Gary,1992,7.0,20.0,Regions III and NCR,42,134494,0,,,1990s,0.0,,0.0,Gary
1992-0492-PHL,Omar (Lusing),1992,8.0,31.0,Luzon Isl.,11,173569,1965,,,1990s,0.0,,0.0,Omar (Lusing)
1993-0055-PHL,Koryn (Goring),1993,6.0,26.0,"Cordillera autonomous region (including Bagio city), Regions I-IV (including Metro Manilla)",2,43735,14322,442.0,960.0,1990s,442000.0,960000.0,0.000442,Koryn (Goring)
1993-0077-PHL,Flo (Kadiang),1993,10.0,4.0,"Pampanga, Nueva Viscaya, Tarlac, Cagayan, Cavite, Bataan, Bulacan, Pangasinan, Nueva Ecija, Metro Manilla provinces",124,1941566,0,188000.0,408239.0,1990s,188000000.0,408239000.0,0.188,Flo (Kadiang)
1993-0087-PHL,Lola (Monang) and Manny (Naning),1993,12.0,6.0,"Catanduanes, Camarines Sur, Camarines Norte, Albay, Marinduque, Mindoro Oriental, Quezon, Laguna, Batangas, Rizal provinces (Bicol peninsula, Luzon) Visayas, Masbate, Sorgoson, Occidental Mindoro, Romblon",311,1159802,164800,50000.0,108574.0,1990s,50000000.0,108574000.0,0.05,Lola (Monang) and Manny (Naning)
1993-0088-PHL,Kyle,1993,11.0,20.0,,1,0,0,2000.0,4343.0,1990s,2000000.0,4343000.0,0.002,Kyle
1993-0228-PHL,Nell (Puring),1993,12.0,26.0,"Capiz, iloilo, Negros Oriental, Bohol, Cebu, Agusan del Norte, Cagayan de Oro, Caniguin, Southern Leyte, Surigao del Norte, Davao del Norte, Misamis Oriental",52,366224,0,17000.0,36915.0,1990s,17000000.0,36915000.0,0.017,Nell (Puring)
1994-0034-PHL,Owen (Bising),1994,4.0,9.0,"Negros Occidental, Cebu, Surigao del Sur, Palawan, Calaian",15,105746,59213,,,1990s,0.0,,0.0,Owen (Bising)
1994-0071-PHL,Yunya (Norming),1994,7.0,19.0,"Pampanga, Bulacan, Bataan, Zambales, Tarlac, Ilocos Sur, Olongapo, Angeles",11,420728,0,37600.0,79573.0,1990s,37600000.0,79573000.0,0.0376,Yunya (Norming)
1994-0072-PHL,Tim (Iliang),1994,7.0,10.0,"La Union, Pangasinan, Ilocos Sur, Ilocos Norte provinces, Laoag city (Luzon)",17,166585,0,1000.0,2116.0,1990s,1000000.0,2116000.0,0.001,Tim (Iliang)
1994-0073-PHL,Sharon (Gading),1994,6.0,23.0,"Metro Manila, Aurora, Nueva Ecija, Pampanga, Tarlac, Zambales provinces (Luzon)",2,23952,0,,,1990s,0.0,,0.0,Sharon (Gading)
1994-0074-PHL,Caitlin (Pasing),1994,8.0,2.0,"Pampanga, Zambales, Metro Manila (Luzon)",11,14000,0,,,1990s,0.0,,0.0,Caitlin (Pasing)
1994-0215-PHL,Luke (Weling),1994,9.0,10.0,"Papoay, San Nicolas, Pasuquin municipalities (locos Norte province), Cagayan province",7,54674,0,3900.0,8254.0,1990s,3900000.0,8254000.0,0.0039,Luke (Weling)
1994-0313-PHL,Oyang,1994,7.0,15.0,"Pinatubo, Luzon",39,0,0,1700.0,3598.0,1990s,1700000.0,3598000.0,0.0017,Oyang
1994-0519-PHL,Teresa (Katring),1994,10.0,18.0,"Arora, Quezon, Laguna, Batangas, Rizal, Cavite, Bulacan, Bataan, Oriental Mindoro, Occidental Mindoro provinces (Luzon)",32,258751,258736,67400.0,142639.0,1990s,67400000.0,142639000.0,0.0674,Teresa (Katring)
1994-0594-PHL,Axel (Garding),1994,12.0,19.0,"Leyte, Cebu Isl., Surigao, Luzon, Iloilo, Bacolod",49,867923,0,26813.0,56744.0,1990s,26813000.0,56744000.0,0.026813,Axel (Garding)
1994-0756-PHL,Vanessa,1994,7.0,7.0,Kalinga-Apayao province,3,5300,0,,,1990s,0.0,,0.0,Vanessa
1995-0187-PHL,Kent (Gening),1995,8.0,28.0,"Regions I, II, III, IV, V, Metro Manilla",6,195886,0,,,1990s,0.0,,0.0,Kent (Gening)
1995-0247-PHL,Sybil (Mameng),1995,10.0,9.0,"Pampanga, Pangasinan, Bulacan, Laguna, Marinduque, Quezon, Barangas, Cavite, Albay, Antique, Cebu, Leyte, Siquijor, Bukidnon provinces and National Capital region",184,864437,106000,38100.0,78431.0,1990s,38100000.0,78431000.0,0.0381,Sybil (Mameng)
1995-0271-PHL,Angela (Rosing),1995,11.0,3.0,"Luzon, Visayas, Calauag",882,1599588,0,244000.0,502287.0,1990s,244000000.0,502287000.0,0.244,Angela (Rosing)
1995-0272-PHL,Zack (Pepang),1995,10.0,28.0,"Leyte, Samar, Central Visayas, Panays Islands, Palawan",146,348053,0,30000.0,61757.0,1990s,30000000.0,61757000.0,0.03,Zack (Pepang)
1995-0486-PHL,Karing,1995,7.0,29.0,"Pampanga, Zambales, Tarlac (Luzon province)",0,20000,0,5000.0,10293.0,1990s,5000000.0,10293000.0,0.005,Karing
1996-0108-PHL,Gloria,1996,7.0,15.0,"Quzeon, Aurora, Quirino, Nueva Vizcaya, Isabela, Cagayan, Batanes, La Union, Ilocos Norte, Ilocos Sur (Luzon Isl.)",26,36828,0,38000.0,75997.0,1990s,38000000.0,75997000.0,0.038,Gloria
1997-0180-PHL,Winnie,1997,8.0,18.0,All country,18,53659,0,5000.0,9771.0,1990s,5000000.0,9771000.0,0.005,Winnie
1997-0203-PHL,Bining,1997,5.0,24.0,"Manilla, Luzon",30,309111,0,2500.0,4886.0,1990s,2500000.0,4886000.0,0.0025,Bining
1997-0252-PHL,Ivan,1997,10.0,20.0,Cagayan Prov.,1,4000,0,,,1990s,0.0,,0.0,Ivan
1998-0296-PHL,Vicky and Todd (Emang and Gading),1998,9.0,18.0,"North and Central Luzon Isl., cordillera Autonomous Region, central Visayas Isl., National Capital Region",118,1749436,0,87038.0,167494.0,1990s,87038000.0,167494000.0,0.087038,Vicky and Todd (Emang and Gading)
1998-0309-PHL,Zeb (Iliang),1998,10.0,13.0,Town Of Tabuk Level 2 = Kalinga-Apayao (from GENAME),75,1344619,0,50000.0,96219.0,1990s,50000000.0,96219000.0,0.05,Zeb (Iliang)
1998-0314-PHL,Babs (Loleng),1998,10.0,21.0,Albay,332,3902424,0,71000.0,136631.0,1990s,71000000.0,136631000.0,0.071,Babs (Loleng)
1998-0404-PHL,Faith (Norming),1998,12.0,11.0,"E and W Samar, Cagayan, Pampanga, Bulacan, Isabela, Quenzon, W Mindoro, Palawan, Masbate, Albay, Sorsogon, Catanduanes, Aklan, Capiz, Antique, Iloilo, Leyte",69,326520,0,27399.0,52726.0,1990s,27399000.0,52726000.0,0.027399,Faith (Norming)
1999-0390-PHL,Dan (Pepang),1999,10.0,5.0,"Provinces Of Cagayan, Ilocos, Sur, Pangasinan, La Union",7,41933,4711,1800.0,3390.0,1990s,1800000.0,3390000.0,0.0018,Dan (Pepang)
2000-0257-PHL,Biring,2000,5.0,18.0,"National Capital region (NCR), Region III (Central Luzon) provinces",12,235889,0,1201.0,2188.0,2000s,1201000.0,2188000.0,0.001201,Biring
2000-0396-PHL,Kirogi,2000,7.0,5.0,National Capital region (NCR) province,11,120000,120000,7500.0,13662.0,2000s,7500000.0,13662000.0,0.0075,Kirogi
2000-0397-PHL,Kai-Tak (Edeng),2000,7.0,7.0,"Caloocan, Manioma, Quezon cities (Metropolitan Manila district, National Capital region (NCR) province), Mindoro Oriental district (Region IV (Southern Tagalog) province), Cavite, Rizal districts (Region IV-A (Calabarzon) province), Iloilo, Negros Occidental districts (Region VI (Western Visayas) province), Region I (Ilocos region), Region III (Central Luzon) provinces",75,1483321,0,25763.0,46931.0,2000s,25763000.0,46931000.0,0.025763,Kai-Tak (Edeng)
2000-0706-PHL,Xangsane (Reming),2000,10.0,28.0,"Cavite district (Region IV-A (Calabarzon) province), Sorsogon, Catanduanes, Albay districts (Region V (Bicol region) province), Metropolitan Manila district (National Capital region (NCR) province), Samar districts (Region VIII (Eastern Visayas) province)",154,2436256,0,17000.0,30968.0,2000s,17000000.0,30968000.0,0.017,Xangsane (Reming)
